OA_MAIS,GV_CURBWGT,GV_DVLAT,GV_DVLONG,GV_ENERGY,GV_LANES,GV_OTVEHWGT,GV_SPLIMIT,OA_AGE,OA_HEIGHT,OA_WEIGHT,VE_ORIGAVTW,VE_WHEELBAS,VE_PDOF_TR,GV_FOOTPRINT,GV_MODELYR,GV_WGTCDTR,OA_BAGDEPLY,OA_MANUSE,OA_SEX,VE_GAD1
0,1790,,,,2,1540,35,41,,,160,285,115,4.56,2005,Truck (<=6000 lbs.),Not Deployed,1,Female,Left
0,1210,0,-19,118,3,1600,45,19,191,109,146,264,135,3.8544,2003,Passenger Car,Deployed,1,Male,Front
0,1990,,,,2,1210,35,57,168,64,157,309,155,4.8513,2004,Passenger Car,Not Deployed,1,Female,Front
0,2400,,,,2,2080,35,26,165,91,175,357,165,6.2475,2008,Truck (<=10000 lbs.),Not Deployed,1,Female,Right
0,1240,6,-18,125,2,2290,45,27,165,59,147,267,115,3.9249,2005,Passenger Car,Not Deployed,1,Female,Front
0,1510,0,31,1066,2,1190,45,58,160,91,157,276,315,4.3332,2006,Passenger Car,Not Deployed,1,Male,Rear
0,1140,0,-24,168,2,1630,35,22,180,82,146,260,135,3.796,2006,Passenger Car,Not Deployed,1,Male,Front
0,2320,1,8,90,2,1310,45,46,168,129,164,303,325,4.9692,2008,Truck (<=10000 lbs.),Not Deployed,1,Female,Rear
0,1260,,,,2,2420,30,62,165,82,148,262,235,3.8776,2008,Passenger Car,Not Deployed,1,Female,Right
0,1430,0,-17,138,3,1370,55,24,185,75,155,273,135,4.2315,2008,Passenger Car,Deployed,1,Male,Front
0,2340,,,,4,2530,40,20,183,82,175,357,145,6.2475,2006,Truck (<=10000 lbs.),Deployed,1,Male,Front
0,2030,,,,4,1960,45,41,165,77,158,333,,5.2614,2004,Truck (<=10000 lbs.),Not Deployed,1,Female,Front
0,1960,,,,4,2030,45,60,168,65,168,300,95,5.04,2002,Truck (<=6000 lbs.),Not Deployed,1,Female,Left
0,1140,-26,-5,304,2,1560,40,73,157,68,146,260,215,3.796,2005,Passenger Car,Not Deployed,1,Female,Right
0,1220,-21,-17,445,4,1630,45,58,,,149,261,185,3.8889,2002,Passenger Car,Not Deployed,1,Male,Right
0,1630,3,-20,243,4,1220,45,45,168,95,148,320,125,4.736,2008,Truck (<=6000 lbs.),Not Deployed,1,Female,Front
0,1630,0,-20,370,4,1850,35,55,168,69,157,281,135,4.4117,2006,Passenger Car,Deployed,0,Male,Front
0,2320,-17,-6,502,4,1620,45,40,173,61,164,303,205,4.9692,2008,Truck (<=10000 lbs.),Not Deployed,1,Female,Right
0,1640,-3,-15,194,3,1200,40,70,175,104,156,284,145,4.4304,2007,Passenger Car,Deployed,1,Female,Front
0,1200,21,-4,231,2,1640,40,71,183,86,147,261,55,3.8367,2006,Passenger Car,Not Deployed,1,Male,Left
0,1810,-2,-11,161,2,1150,25,48,183,132,151,269,145,4.0619,2004,Truck (<=6000 lbs.),Deployed,1,Male,Front
0,1630,17,-10,286,1,1660,55,27,,,158,281,75,4.4398,2006,Passenger Car,Not Deployed,1,Male,Left
0,1660,-3,-20,281,3,1630,30,54,,,157,286,145,4.4902,2005,Truck (<=6000 lbs.),Deployed,1,Female,Front
0,1840,-15,-8,483,4,2110,35,54,163,68,167,352,195,5.8784,2002,Truck (<=10000 lbs.),Not Deployed,1,Female,Front
0,1630,0,-17,132,1,1580,35,64,173,82,157,281,135,4.4117,2006,Passenger Car,Not Deployed,0,Female,Front
0,1240,6,-16,83,4,1490,40,31,170,57,148,262,115,3.8776,2008,Passenger Car,Deployed,1,Female,Front
0,2160,,,,2,2160,35,68,178,100,170,320,145,5.44,2008,Truck (<=10000 lbs.),Not Deployed,1,Male,Front
0,2160,,,,2,2160,35,63,188,103,158,287,115,4.5346,2004,Truck (<=6000 lbs.),Not Deployed,1,Male,Left
0,1440,6,-33,225,2,3100,35,37,168,103,157,273,125,4.2861,2007,Passenger Car,Deployed,1,Female,Front
0,2080,0,-11,119,2,1480,25,49,,,160,308,135,4.928,2006,Truck (<=6000 lbs.),Not Deployed,0,Male,Front
0,1480,3,15,197,4,2080,25,37,160,59,153,263,325,4.0239,2004,Truck (<=6000 lbs.),Not Deployed,1,Male,Rear
0,1170,10,-6,79,2,2200,25,61,168,58,147,262,75,3.8514,2004,Passenger Car,Not Deployed,1,Male,Left
0,1940,0,-8,75,2,1540,65,37,170,84,159,307,,4.8813,2006,Truck (<=6000 lbs.),Not Deployed,1,Male,
0,2630,0,-12,295,4,2020,25,48,163,95,173,343,135,5.9339,2007,Truck (<=10000 lbs.),Not Deployed,0,Male,Front
0,1540,-4,22,487,2,1610,25,52,155,96,156,281,305,4.3836,2004,Passenger Car,Not Deployed,0,Female,Rear
0,2010,-2,-12,101,3,1250,40,35,168,98,165,281,,4.6365,2008,Truck (<=6000 lbs.),Deployed,1,Female,Front
0,1190,-3,-17,234,2,1500,35,21,183,77,147,261,145,3.8367,2002,Passenger Car,Deployed,1,Male,Front
0,1500,11,-9,63,2,1190,35,50,,,157,278,85,4.3646,2007,Passenger Car,Not Deployed,1,Female,Left
0,1570,0,-21,225,2,1840,25,20,173,136,156,284,135,4.4304,2004,Passenger Car,Deployed,0,Female,Front
0,1780,0,-65,4935,2,990,45,54,178,103,166,282,135,4.6812,2002,Truck (<=6000 lbs.),Deployed,1,Male,Front
0,1540,-3,-16,249,4,1500,40,46,191,91,156,262,145,4.0872,2007,Truck (<=6000 lbs.),Deployed,1,Male,Front
0,1770,0,-16,285,2,1660,55,31,163,64,161,288,135,4.6368,2002,Truck (<=6000 lbs.),Not Deployed,1,Female,Front
0,1240,-6,-18,156,2,1440,25,48,165,100,147,262,155,3.8514,2005,Passenger Car,Not Deployed,1,Female,Front
0,1790,-2,13,202,4,1980,35,74,170,104,160,285,305,4.56,2005,Truck (<=6000 lbs.),Not Deployed,1,Male,Rear
0,1240,-4,-24,720,2,1310,25,27,168,86,148,262,145,3.8776,2007,Passenger Car,Deployed,1,Female,Front
0,1310,0,-26,103,2,1240,25,59,163,65,147,270,135,3.969,2007,Passenger Car,Not Deployed,1,Female,Front
0,1440,,,,2,1400,55,23,,,151,270,135,4.077,2004,Passenger Car,Deployed,0,Male,Front
0,1530,28,-23,1168,2,2520,35,57,163,77,152,268,85,4.0736,2008,Passenger Car,Not Deployed,1,Female,Left
0,2520,-4,-22,754,2,1530,35,29,178,78,172,338,145,5.8136,2007,Truck (<=10000 lbs.),Deployed,1,Male,Front
0,1190,2,-14,129,2,1320,25,36,175,93,147,261,125,3.8367,2002,Passenger Car,Not Deployed,0,Male,Front
0,1980,-9,-25,1290,4,2290,45,18,170,57,168,300,155,5.04,2004,Truck (<=6000 lbs.),Not Deployed,1,Female,Right
0,2290,7,-20,173,4,1980,45,56,193,134,172,357,115,6.1404,2004,Truck (<=10000 lbs.),Not Deployed,0,Male,Front
0,1270,-2,-9,75,3,1530,25,38,196,111,148,261,145,3.8628,2003,Passenger Car,Not Deployed,1,Male,Front
0,1260,,,,2,,35,24,168,61,148,262,145,3.8776,2008,Passenger Car,Not Deployed,1,Female,Front
0,1090,0,-13,80,4,1670,15,29,175,93,146,247,135,3.6062,2002,Passenger Car,Not Deployed,1,Male,Front
0,1210,5,-28,91,3,1570,25,31,183,91,146,264,125,3.8544,2004,Passenger Car,Deployed,0,Male,Front
0,1570,4,-21,218,2,2200,25,53,155,84,155,273,125,4.2315,2007,Passenger Car,Not Deployed,1,Female,Front
0,1550,,,,2,1520,25,68,165,82,156,272,125,4.2432,2003,Passenger Car,Deployed,0,Female,Left
0,1600,,,,2,1990,35,23,175,104,157,276,135,4.3332,2002,Passenger Car,Not Deployed,0,Male,Left
0,1310,0,-25,536,2,2150,45,84,188,95,153,265,135,4.0545,2008,Passenger Car,Not Deployed,1,Male,Front
0,1770,23,-9,699,2,2270,35,18,,,161,307,65,4.9427,2003,Truck (<=6000 lbs.),Not Deployed,1,Male,Left
0,2270,0,-20,238,2,1770,35,23,160,82,158,328,135,5.1824,2006,Truck (<=10000 lbs.),Not Deployed,1,Female,Front
0,1810,,,,3,1810,30,25,175,73,151,269,135,4.0619,2004,Truck (<=6000 lbs.),Not Deployed,0,Female,Front
0,1440,19,-54,1593,2,1240,35,26,165,73,154,273,115,4.2042,2007,Passenger Car,Deployed,1,Male,Front
0,1480,17,-20,236,2,1420,25,40,155,61,155,273,95,4.2315,2009,Passenger Car,Deployed,1,Female,Front
0,2120,0,-18,207,2,1970,35,39,163,59,170,296,135,5.032,2005,Truck (<=6000 lbs.),Not Deployed,1,Female,Front
0,1500,-4,-24,147,2,1990,35,75,175,77,148,319,145,4.7212,2007,Truck (<=6000 lbs.),Not Deployed,1,Male,Front
0,1560,,,,2,1410,25,88,165,63,157,277,,4.3489,2003,Passenger Car,Not Deployed,0,Female,Right
0,1740,0,-26,442,2,1960,45,22,173,61,153,265,135,4.0545,2005,Truck (<=6000 lbs.),Deployed,1,Male,Front
0,1230,,,,4,,35,64,180,88,152,259,135,3.9368,2003,Passenger Car,Not Deployed,1,Male,Front
0,1500,16,-29,334,2,2120,25,25,160,52,166,262,105,4.3492,2005,Truck (<=6000 lbs.),Deployed,0,Female,Front
0,1250,,,,3,,15,27,173,70,151,263,135,3.9713,2009,Passenger Car,Not Deployed,1,Male,Front
0,1500,-21,-25,1408,2,1210,40,32,188,131,156,272,175,4.2432,2007,Passenger Car,Deployed,1,Female,Front
0,1440,,,,2,1880,55,23,160,68,155,273,,4.2315,2008,Passenger Car,Not Deployed,1,Female,
0,1970,8,-45,844,3,1420,40,36,183,100,149,289,125,4.3061,2003,Truck (<=6000 lbs.),Deployed,1,Male,Front
0,1920,9,-25,710,4,1650,40,41,165,66,162,288,115,4.6656,2005,Truck (<=6000 lbs.),Deployed,1,Female,Front
0,1860,-3,-15,347,4,720,40,38,165,105,170,299,145,5.083,2003,Truck (<=6000 lbs.),Deployed,1,Female,Front
0,1570,,,,2,1210,30,32,175,73,156,271,125,4.2276,2005,Passenger Car,Deployed,1,Male,Front
0,1450,2,-12,88,4,1360,50,25,,,154,273,125,4.2042,2007,Passenger Car,Deployed,1,Male,Front
0,1360,-10,-6,101,5,1450,50,60,152,136,150,249,195,3.735,2005,Truck (<=6000 lbs.),Not Deployed,1,Female,Right
0,1220,7,-37,1132,4,1530,55,39,,77,148,262,125,3.8776,2004,Passenger Car,Deployed,1,Female,Front
0,1530,-31,0,668,2,1220,55,63,165,66,155,266,225,4.123,2006,Passenger Car,Not Deployed,1,Female,Right
0,1580,0,-39,1471,2,1370,40,40,,,156,281,135,4.3836,2008,Passenger Car,Deployed,0,Male,Front
0,1370,-16,28,666,3,1960,35,20,163,61,155,280,285,4.34,2002,Passenger Car,Not Deployed,1,Female,Right
0,1770,,,,2,1570,35,28,,,155,291,135,4.5105,2002,Passenger Car,Deployed,,Male,Front
0,1750,,,,3,,40,23,,,160,304,95,4.864,2007,Truck (<=6000 lbs.),Deployed,,Male,Left
0,1820,-8,-21,310,4,1540,35,58,165,61,163,286,155,4.6618,2006,Truck (<=6000 lbs.),Deployed,1,Female,Front
0,1270,4,-23,226,2,1950,35,52,165,80,147,261,125,3.8367,2005,Passenger Car,Not Deployed,1,Male,Front
0,1550,,,,3,,35,43,,,154,272,135,4.1888,2002,Passenger Car,Not Deployed,,Male,Front
0,1440,15,3,388,3,1280,35,36,,,156,272,35,4.2432,2005,Passenger Car,Not Deployed,1,Female,Left
0,1440,,,,7,1440,55,23,160,68,151,270,135,4.077,2006,Passenger Car,Deployed,,Female,Front
0,1630,-6,-34,708,5,1370,30,23,,,157,281,145,4.4117,2006,Passenger Car,Deployed,0,Male,Front
0,1690,,,,4,1690,50,63,,,153,290,335,4.437,2006,Passenger Car,Not Deployed,1,Male,Rear
0,2040,20,7,318,4,1840,40,54,170,77,170,310,25,5.27,2008,Truck (<=10000 lbs.),Not Deployed,1,Female,Left
0,1500,20,-7,168,2,1360,50,36,155,64,158,278,65,4.3924,2009,Passenger Car,Not Deployed,1,Female,Left
0,1360,-4,-22,531,4,1500,50,26,165,70,151,249,145,3.7599,2005,Truck (<=6000 lbs.),Deployed,1,Female,Front
1,1320,0,-88,3893,2,1630,25,27,,,151,270,135,4.077,2005,Passenger Car,Deployed,0,Male,Front
0,1440,,,,2,1370,55,72,,,156,272,65,4.2432,2003,Passenger Car,Not Deployed,,Female,Left
0,2080,42,-15,2050,3,2150,45,45,160,73,173,275,65,4.7575,2007,Truck (<=6000 lbs.),Deployed,1,Female,Left
0,2150,-15,-40,1674,4,2080,45,28,,,167,365,155,6.0955,2003,Truck (<=10000 lbs.),Deployed,1,Male,Front
0,1460,,,,5,2470,45,74,150,54,156,272,235,4.2432,2004,Passenger Car,Not Deployed,1,Female,Right
0,1800,0,17,247,4,1630,40,46,,100,163,286,315,4.6618,2003,Truck (<=6000 lbs.),Not Deployed,1,Male,Rear
0,2290,64,11,4478,2,1900,25,64,155,93,159,326,35,5.1834,2005,Truck (<=6000 lbs.),Not Deployed,1,Female,Left
0,1460,0,27,516,3,1800,35,29,188,88,152,275,315,4.18,2002,Passenger Car,Not Deployed,0,Male,Rear
0,1570,0,-27,443,2,1520,35,23,168,54,155,273,135,4.2315,2007,Passenger Car,Deployed,1,Female,Front
0,1500,0,-35,555,6,2330,50,36,178,104,154,278,135,4.2812,2009,Passenger Car,Deployed,1,Male,Front
0,2530,-15,-42,5746,6,1220,50,22,178,75,167,330,155,5.511,2005,Truck (<=10000 lbs.),Deployed,0,Male,Front
0,1220,79,-46,908,4,2530,50,27,,,150,270,75,4.05,2007,Passenger Car,Deployed,1,Female,Left
0,1300,-13,-15,330,3,1480,45,29,,,152,269,175,4.0888,2009,Passenger Car,Deployed,1,Female,Right
0,1620,21,12,779,2,1650,50,86,175,71,159,285,15,4.5315,2002,Passenger Car,Not Deployed,1,Male,Left
0,1580,-39,-14,1129,4,1730,40,45,165,64,156,281,205,4.3836,2008,Passenger Car,Deployed,0,Female,Right
0,1460,-17,-3,233,5,1440,30,20,,,156,281,215,4.3836,2005,Passenger Car,Not Deployed,1,Female,Right
0,1600,0,-22,244,4,1530,40,48,165,64,156,262,135,4.0872,2008,Truck (<=6000 lbs.),Deployed,1,Male,Front
0,1200,-7,-2,43,5,1750,30,27,168,62,147,260,205,3.822,2003,Passenger Car,Not Deployed,1,Female,Right
0,2650,0,-22,914,4,1570,55,37,173,84,167,330,135,5.511,2004,Truck (<=10000 lbs.),Deployed,0,Male,Front
0,2060,,,,6,2060,55,29,,,158,287,135,4.5346,2006,Truck (<=6000 lbs.),Not Deployed,1,Male,Front
0,1200,0,-22,197,7,1710,45,22,,,148,262,135,3.8776,2007,Passenger Car,Deployed,1,Female,Front
0,2250,-8,-6,102,4,1600,30,21,168,95,163,300,185,4.89,2004,Truck (<=10000 lbs.),Not Deployed,1,Female,Front
0,1600,7,-12,278,4,2250,30,34,170,95,153,270,105,4.131,2003,Passenger Car,Deployed,1,Female,Left
0,1630,10,-26,897,2,2020,35,22,175,104,158,281,115,4.4398,2006,Passenger Car,Deployed,1,Male,Front
0,1510,20,-3,105,3,1520,35,27,193,100,158,276,55,4.3608,2006,Passenger Car,Not Deployed,1,Male,Left
0,1280,-15,-86,3688,2,1170,70,37,175,61,151,260,145,3.926,2008,Passenger Car,Deployed,1,Female,Front
0,1710,,,,3,,70,16,185,85,157,287,195,4.5059,2006,Truck (<=6000 lbs.),Not Deployed,1,Male,Front
0,1280,-21,-18,637,2,1540,45,65,163,120,151,260,185,3.926,2008,Passenger Car,Deployed,1,Female,Right
0,1550,0,-38,925,2,1160,55,45,170,82,153,275,135,4.2075,2009,Passenger Car,Deployed,1,Male,Front
0,1410,-18,-6,250,2,2250,50,47,160,75,156,272,205,4.2432,2006,Passenger Car,Not Deployed,1,Female,Right
0,1190,,,,2,1490,55,25,170,113,147,262,85,3.8514,2002,Passenger Car,Not Deployed,1,Female,Left
0,1670,0,-10,51,5,1490,35,61,175,86,157,278,135,4.3646,2009,Passenger Car,Not Deployed,1,Female,Front
0,1410,,,,2,1600,25,62,175,73,155,273,,4.2315,2006,Passenger Car,Not Deployed,1,Female,Right
0,1750,17,-14,200,2,1090,35,19,193,79,160,304,85,4.864,2006,Truck (<=6000 lbs.),Deployed,0,Male,Left
0,1150,0,-30,223,4,1850,45,25,,,146,260,135,3.796,2006,Passenger Car,Not Deployed,1,Male,Front
0,2140,-9,-23,540,6,1190,50,31,,,159,287,155,4.5633,2007,Truck (<=10000 lbs.),Not Deployed,1,Female,Front
1,1190,29,-34,1601,6,2140,55,59,180,112,147,261,95,3.8367,2009,Passenger Car,Deployed,1,Male,Left
0,1620,-5,-28,793,6,1780,45,24,165,77,154,271,145,4.1734,2006,Passenger Car,Deployed,1,Female,Front
0,1780,24,-9,328,2,1620,25,49,152,68,157,265,65,4.1605,2007,Truck (<=6000 lbs.),Not Deployed,1,Female,Left
0,1620,19,-3,259,3,1570,15,24,168,91,155,256,55,3.968,2003,Truck (<=6000 lbs.),Not Deployed,1,Male,Left
0,1630,4,-10,175,3,1480,45,30,188,91,151,276,115,4.1676,2007,Passenger Car,Deployed,1,Male,Left
0,1450,3,-16,134,3,1490,25,54,165,86,153,262,125,4.0086,2004,Truck (<=6000 lbs.),Not Deployed,1,Female,Front
0,1770,15,-5,369,2,1330,25,39,165,68,162,307,65,4.9734,2003,Truck (<=6000 lbs.),Not Deployed,1,Female,Left
0,1070,19,-3,211,2,1370,25,31,168,54,143,260,55,3.718,2002,Passenger Car,Not Deployed,1,Female,Left
0,1430,12,-4,56,5,1540,45,67,170,84,155,273,65,4.2315,2009,Passenger Car,Not Deployed,1,Male,Left
0,1820,-18,-15,456,5,1410,50,56,175,91,153,265,185,4.0545,2007,Truck (<=6000 lbs.),Not Deployed,1,Female,Right
0,1260,16,-6,268,2,1920,25,38,163,54,148,260,65,3.848,2009,Passenger Car,Not Deployed,1,Female,Left
0,1430,38,-7,1405,5,1070,45,57,157,66,154,278,,4.2812,2009,Passenger Car,Deployed,1,Female,
0,1780,19,-7,390,3,1940,25,51,152,45,156,262,65,4.0872,2002,Truck (<=6000 lbs.),Not Deployed,1,Female,Left
0,1820,-8,-15,264,3,1150,25,81,170,69,160,294,165,4.704,2009,Passenger Car,Not Deployed,1,Male,Right
0,1660,,,,5,,70,28,173,86,157,286,25,4.4902,2005,Truck (<=6000 lbs.),Deployed,1,Female,Left
0,1310,,,,2,1860,45,37,,,145,260,125,3.77,2004,Passenger Car,Not Deployed,1,Male,Front
0,1960,,,,2,,35,79,157,54,162,303,145,4.9086,2006,Truck (<=6000 lbs.),Deployed,1,Female,Front
0,1450,9,-24,400,2,1280,55,15,168,66,153,274,115,4.1922,2003,Passenger Car,Deployed,1,Male,Front
0,1310,0,19,279,4,2120,35,18,152,54,145,261,315,3.7845,2004,Passenger Car,Not Deployed,1,Female,Rear
0,1240,,,,2,1520,25,46,170,91,149,262,205,3.9038,2003,Passenger Car,Not Deployed,1,Female,Front
0,1500,,,,4,1890,40,53,173,73,154,285,,4.389,2008,Passenger Car,Not Deployed,1,Male,
0,1180,0,-25,109,2,1400,70,28,168,75,147,262,135,3.8514,2002,Passenger Car,Not Deployed,1,Female,Front
0,1310,15,-12,218,2,1520,45,81,173,64,147,270,85,3.969,2006,Passenger Car,Not Deployed,1,Male,Left
0,1490,0,-21,274,2,,55,23,178,91,151,274,135,4.1374,2005,Passenger Car,Deployed,1,Male,Front
0,1950,3,-15,481,2,1490,55,59,170,77,162,303,125,4.9086,2005,Truck (<=6000 lbs.),Deployed,1,Male,Front
0,1790,-26,-10,812,2,3070,45,69,152,73,159,305,205,4.8495,2003,Truck (<=6000 lbs.),Not Deployed,1,Female,Right
0,1180,5,-26,449,2,2100,55,60,165,90,147,262,125,3.8514,2002,Passenger Car,Deployed,1,Female,Left
0,1620,-27,-5,697,2,1530,55,70,157,75,159,285,215,4.5315,2003,Passenger Car,Not Deployed,1,Female,Right
0,1580,23,-14,326,3,1620,50,32,157,64,157,281,75,4.4117,2006,Passenger Car,Deployed,1,Female,Left
0,1580,-17,-14,377,2,1590,45,16,160,56,155,271,185,4.2005,2004,Truck (<=6000 lbs.),Deployed,1,Female,Front
0,1590,20,-7,666,2,1580,45,58,,,158,276,65,4.3608,2003,Passenger Car,Not Deployed,1,Male,Left
0,920,,,,2,1390,70,23,173,64,144,237,55,3.4128,2002,Passenger Car,Not Deployed,1,Male,Left
0,1510,,,,3,,25,38,160,150,158,276,215,4.3608,2007,Passenger Car,Not Deployed,0,Female,Right
0,1530,0,-13,201,5,1070,35,54,173,100,157,277,135,4.3489,2003,Passenger Car,Not Deployed,1,Male,Front
0,1430,,,,2,1070,25,50,175,88,155,273,135,4.2315,2009,Passenger Car,Deployed,1,Male,Front
0,1600,,,,3,1940,35,25,160,77,156,262,125,4.0872,2007,Truck (<=6000 lbs.),Deployed,1,Female,Front
0,1220,10,-28,395,2,1170,55,35,155,113,148,262,115,3.8776,2004,Passenger Car,Deployed,1,Female,Front
0,1230,0,16,199,3,1280,25,52,163,57,149,261,315,3.8889,2007,Passenger Car,Not Deployed,1,Female,Rear
0,1500,,,,4,3260,55,51,168,77,148,319,85,4.7212,2002,Truck (<=6000 lbs.),Not Deployed,1,Male,Left
0,1260,-6,-18,318,5,2170,40,21,,,149,262,155,3.9038,2008,Passenger Car,Deployed,1,Female,Front
0,710,,,,3,1590,50,27,173,86,149,273,135,4.0677,2003,Passenger Car,Deployed,1,Female,Front
0,1590,,,,3,710,50,58,178,86,150,285,65,4.275,2008,Passenger Car,Deployed,1,Male,Left
0,1570,0,-38,587,2,1120,50,16,173,68,152,286,135,4.3472,2004,Passenger Car,Not Deployed,1,Female,Front
0,1210,0,-43,1245,5,1200,40,18,175,64,146,264,135,3.8544,2002,Passenger Car,Deployed,1,Male,Front
0,1200,8,-44,748,5,1210,40,33,,,150,270,125,4.05,2008,Passenger Car,Deployed,1,Male,Front
0,2440,-14,-12,733,3,1540,45,21,168,134,170,303,185,5.151,2004,Truck (<=10000 lbs.),Not Deployed,1,Female,Right
0,1450,,,,2,,55,22,185,84,152,271,135,4.1192,2003,Passenger Car,Not Deployed,1,Male,Front
0,1180,,,,3,2090,45,26,160,56,170,315,55,5.355,2006,Truck (<=6000 lbs.),Not Deployed,1,Female,Left
0,1610,-5,-31,488,2,1510,55,27,175,100,159,287,145,4.5633,2002,Passenger Car,Deployed,0,Female,Front
0,1660,,,,6,,45,26,175,98,155,266,45,4.123,2009,Truck (<=6000 lbs.),Deployed,1,Male,Left
0,1080,,,,3,,25,73,157,61,144,248,55,3.5712,2004,Passenger Car,Not Deployed,1,Female,Left
0,1510,16,-3,240,3,1470,30,41,173,73,154,285,55,4.389,2009,Passenger Car,Not Deployed,1,Female,Left
0,1520,12,-32,531,5,1620,45,58,178,75,158,276,115,4.3608,2004,Passenger Car,Deployed,1,Female,Front
0,1480,-5,-28,431,5,1690,45,20,173,68,151,263,145,3.9713,2002,Passenger Car,Deployed,0,Male,Front
0,1230,-16,-27,748,4,1310,45,21,155,43,152,259,165,3.9368,2004,Passenger Car,Deployed,0,Female,Front
0,2140,,,,1,,70,39,183,125,,296,,,2006,Truck (<=6000 lbs.),Not Deployed,1,Male,Left
0,1310,0,-34,618,4,,70,51,155,64,149,259,135,3.8591,2006,Passenger Car,Not Deployed,1,Female,Front
0,1540,-12,-10,295,2,1510,30,19,183,77,154,285,,4.389,2009,Passenger Car,Not Deployed,1,Male,Right
0,1800,,,,3,,70,46,,145,162,291,115,4.7142,2004,Passenger Car,Deployed,1,Male,Front
0,1610,,,,4,3140,35,44,157,66,153,265,315,4.0545,2002,Passenger Car,Not Deployed,1,Female,Rear
0,1220,24,-4,436,2,1780,30,27,,,148,262,55,3.8776,2006,Passenger Car,Not Deployed,1,Female,Left
0,1510,6,-17,239,2,1950,50,42,165,68,149,276,115,4.1124,2004,Passenger Car,Not Deployed,1,Female,Left
0,1950,5,-13,134,2,1510,50,43,170,79,161,308,115,4.9588,2006,Truck (<=6000 lbs.),Deployed,1,Female,Front
0,1330,4,-22,339,5,1430,40,30,180,75,151,264,125,3.9864,2008,Passenger Car,Deployed,1,Male,Front
0,1440,22,-12,636,3,1240,25,29,168,68,150,272,75,4.08,2004,Passenger Car,Not Deployed,1,Female,Left
0,1240,-14,-24,432,3,1440,25,22,170,59,147,261,165,3.8367,2006,Passenger Car,Deployed,1,Female,Front
0,1490,0,-22,199,4,1510,45,18,168,54,155,273,135,4.2315,2006,Passenger Car,Deployed,1,Female,Front
0,1590,3,-20,192,2,1560,0,19,183,84,157,281,,4.4117,2006,Passenger Car,Not Deployed,1,Male,Front
0,2340,-12,-7,165,3,1750,25,50,183,91,170,389,195,6.613,2006,Truck (<=10000 lbs.),Not Deployed,0,Male,Front
0,1790,,,,4,1280,45,18,178,66,160,285,115,4.56,2002,Truck (<=6000 lbs.),Not Deployed,1,Male,Left
0,1280,,,,7,1790,45,21,168,52,149,253,155,3.7697,2004,Passenger Car,Deployed,1,Female,Front
0,1560,0,-20,156,6,2570,35,21,185,73,157,277,135,4.3489,2003,Passenger Car,Deployed,1,Male,Front
0,1940,,,,4,1760,70,23,168,64,162,307,95,4.9734,2005,Truck (<=6000 lbs.),Not Deployed,1,Female,Left
0,1760,,,,4,1940,70,47,163,77,159,305,115,4.8495,2002,Truck (<=6000 lbs.),Not Deployed,1,Female,Left
0,1180,-4,-21,137,3,1600,70,22,170,82,145,264,145,3.828,2002,Passenger Car,Not Deployed,1,Female,Front
0,1170,-20,-3,294,3,1470,70,21,185,77,147,267,215,3.9249,2005,Passenger Car,Not Deployed,1,Male,Right
0,1230,0,-21,191,3,1680,70,28,173,68,147,261,135,3.8367,2002,Passenger Car,Not Deployed,0,Male,Front
0,1390,22,-4,483,2,1450,,56,183,106,150,272,55,4.08,2004,Passenger Car,Not Deployed,1,Male,Left
0,1450,-4,-21,79,3,1390,,34,196,120,153,274,145,4.1922,2003,Passenger Car,Deployed,0,Male,Front
0,1380,-24,-20,663,3,1770,55,62,157,73,151,272,185,4.1072,2003,Passenger Car,Deployed,1,Female,Right
0,1190,10,-6,88,2,1160,0,79,157,88,145,264,75,3.828,2004,Passenger Car,Not Deployed,1,Female,Left
0,1570,9,-53,787,4,1550,55,16,163,49,150,272,125,4.08,2006,Passenger Car,Deployed,1,Female,Front
0,2380,-18,3,369,5,1720,45,64,175,91,172,365,235,6.278,2007,Truck (<=10000 lbs.),Not Deployed,1,Male,Right
0,1720,0,-25,436,5,2380,45,42,163,72,157,286,135,4.4902,2007,Truck (<=6000 lbs.),Deployed,1,Male,Front
0,1510,-18,-6,297,5,1710,35,19,170,95,152,285,205,4.332,2008,Passenger Car,Not Deployed,1,Male,Right
0,1980,7,-19,306,5,1860,45,59,165,113,155,289,115,4.4795,2002,Truck (<=6000 lbs.),Not Deployed,1,Female,Front
0,1860,,,,4,,45,56,168,91,161,285,,4.5885,2005,Truck (<=6000 lbs.),Not Deployed,1,Female,Right
0,1580,0,-12,98,2,2540,55,86,170,64,157,281,135,4.4117,2006,Passenger Car,Deployed,1,Male,Front
0,2060,0,36,979,3,2040,70,42,170,82,158,287,315,4.5346,2008,Truck (<=6000 lbs.),Not Deployed,1,Female,Rear
0,1410,4,-25,244,4,1040,70,72,173,91,150,272,125,4.08,2003,Passenger Car,Deployed,0,Male,Front
0,1040,-32,-6,1389,6,1410,45,30,183,91,147,255,215,3.7485,2007,Passenger Car,Not Deployed,1,Male,Right
0,1800,-16,-3,451,2,2390,55,58,152,82,156,276,215,4.3056,2007,Truck (<=6000 lbs.),Not Deployed,1,Female,Right
0,1580,0,-16,227,2,1800,55,35,191,111,158,281,135,4.4398,2005,Passenger Car,Not Deployed,0,Male,Front
